,IR0,IR1,IR2,IR3,IR4,IR5,IR6,IR7,Smell,Turn,Move
13770,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13771,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13772,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13773,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13774,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13775,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13776,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13777,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13778,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13779,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13780,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13781,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13782,10,20,100,57,100,44,82,15,87.45356642813528,0.0,0.0
13783,10,20,100,57,100,44,82,15,87.45356642813528,-114.0,20.0
13784,34,100,18,19,69,100,100,41,-164.82293219020153,-49.44687965706046,10.0
13785,41,11,64,29,28,78,100,100,-122.60866182509722,-72.78259854752916,11.6
13786,45,100,34,18,100,33,44,100,-57.2311939667473,-17.169358190024187,10.0
13787,100,100,100,30,83,40,39,100,-46.44194493095881,-13.932583479287644,10.0
13788,100,29,100,49,37,49,38,67,-38.70767240217134,-11.612301720651402,10.0
13789,100,27,100,77,47,61,37,51,-33.45379903702826,-10.036139711108477,10.0
13790,100,100,18,100,59,100,35,41,-30.50818928010426,-9.152456784031278,10.0
13791,91,100,24,100,72,100,34,33,118.6233116182554,35.58699348547662,10.0
13792,88,100,19,92,100,40,33,68,84.36175426458755,25.308526279376263,10.0
13793,100,100,18,84,69,39,51,100,60.212058565609766,18.06361756968293,10.0
13794,100,100,15,100,58,48,100,73,43.07114467068635,12.921343401205904,10.0
13795,100,21,4,100,61,62,100,75,30.854984340813417,9.256495302244025,10.0
13796,100,17,5,100,67,80,68,81,22.127327296369003,6.6381981889107005,10.0
13797,76,100,6,10,76,100,66,87,15.882288450514125,-40.23531346484576,12.0
13798,83,67,100,14,100,84,100,57,57.60954057050395,8.282862171151184,10.4
13799,89,60,100,21,100,93,66,51,50.481909587671225,15.144572876301368,10.0
13800,100,55,100,27,100,100,51,51,36.237715548418805,10.871314664525642,10.0
13801,100,50,100,33,100,100,46,56,26.050022736524625,7.815006820957387,10.0
13802,100,43,100,39,100,72,44,62,18.747887441571038,5.624366232471311,10.0
13803,100,34,100,46,100,64,45,70,13.50631385956217,4.0518941578686505,10.0
13804,37,22,100,55,100,61,46,78,9.739629678382755,2.9218889035148266,10.0
13805,12,7,100,65,100,60,48,87,7.030252207365493,-44.156369735116144,5.999999999999999
13806,89,10,7,100,64,100,60,48,51.18662194248162,-29.644013417255515,12.0
13807,41,100,24,6,100,100,98,39,82.96312348466847,-20.111062954599458,12.0
13808,24,43,100,25,100,78,100,35,105.15909209002518,31.547727627007554,10.0
13809,23,100,48,25,100,100,34,17,75.33680915030789,22.601042745092364,10.0
13810,31,100,36,31,100,75,15,12,54.19431237316962,43.25829371195089,11.2
13811,100,34,28,100,97,18,14,33,11.332105190694108,12.399631557208233,10.4
13812,100,25,27,100,55,20,21,70,-1.1040989830737544,-0.33122969492212634,10.0
13813,100,21,22,100,66,24,25,100,-0.8002871941423564,-0.2400861582427069,10.0
13814,100,17,17,100,77,28,29,100,-0.580805665044295,-91.0,20.0
13815,9,37,100,100,37,100,34,9,94.6240825360685,45.0,2.0
13816,35,100,100,38,100,32,8,8,49.94566063143236,104.9836981894297,14.0
13817,20,28,100,39,21,29,100,92,-57.531799287403715,-17.259539786221115,10.0
13818,100,12,41,100,34,33,100,100,-41.71835784206655,-39.51550735261997,11.2
13819,93,100,8,40,90,37,40,100,-2.30166772824532,-0.690500318473596,10.0
13820,85,100,21,25,100,42,45,100,-1.6796727392874118,-0.5039018217862236,10.0
13821,100,100,43,14,100,47,100,100,-1.2279866382776845,-9.368395991483306,10.4
13822,100,100,100,27,100,54,100,100,8.517298179537534,2.55518945386126,10.0
13823,100,100,100,37,100,56,100,100,6.251964639668699,1.8755893919006097,10.0
13824,100,36,100,47,100,59,100,100,4.600182386570907,1.3800547159712722,10.0
13825,100,16,100,56,100,62,100,100,3.3937506780817444,1.0181252034245232,10.0
13826,94,12,100,66,100,66,100,100,2.511043929349455,-26.246686821195166,11.2
13827,100,52,11,100,71,95,100,100,30.586651902590688,9.175995570777205,10.0
13828,100,42,10,100,81,81,100,100,22.746805392659496,6.824041617797849,10.0
13829,83,35,8,23,100,93,100,97,16.99239804921541,5.097719414764623,10.0
13830,75,29,22,22,100,100,100,100,12.755507808992604,3.826652342697781,10.0
13831,67,24,24,17,100,100,100,100,9.627316957815538,2.8881950873446613,10.0
13832,55,19,20,21,100,100,100,100,7.311852471546445,2.1935557414639333,10.0
13833,40,14,15,30,100,100,100,100,5.594051225653686,-7.321784632303894,10.4
13834,37,11,10,34,100,100,100,100,14.226509890303305,-31.73204703290901,11.6
13835,100,29,12,16,49,100,100,72,50.97552652683066,15.292657958049197,10.0
13836,13,19,11,21,100,100,100,100,39.73708590188937,7.152675462340087,6.0
13837,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13838,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13839,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13840,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13841,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13842,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13843,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13844,8,15,11,25,100,100,100,100,34.97351615238523,0.0,0.0
13845,8,15,11,25,100,100,100,100,34.97351615238523,-127.0,20.0
13846,100,100,100,47,33,30,62,100,165.64196975168068,49.6925909255042,10.0
13847,48,100,100,41,41,64,100,100,121.03153583167779,36.30946074950334,10.0
13848,100,100,28,44,80,100,100,47,90.37569974803068,27.112709924409206,10.0
13849,100,100,100,60,100,100,88,40,68.54620784616077,20.56386235384823,10.0
13850,89,24,42,95,100,100,32,100,52.68587777418179,15.805763332254536,10.0
13851,92,15,43,100,100,37,100,100,41.03555261944206,12.310665785832617,10.0
13852,100,8,15,100,100,43,100,69,32.438241766489455,-35.268527470053165,12.0
13853,58,100,11,17,100,100,100,100,76.76351354915931,23.029054064747793,10.0
13854,60,100,12,100,100,52,100,50,60.84673808279433,18.2540214248383,10.0
13855,100,83,14,100,100,100,100,43,49.275823794387634,14.782747138316289,10.0
13856,100,79,15,100,75,100,43,41,40.96624374737536,12.289873124212606,10.0
13857,100,78,46,20,100,100,37,100,35.27866297780025,10.583598893340076,10.0
13858,54,70,45,24,100,56,36,100,31.98698438685824,9.596095316057472,10.0
13859,45,57,44,29,100,49,100,100,-152.0852341614252,-45.62557024842756,10.0
13860,100,36,100,50,39,100,42,100,-109.73251101519133,-32.919753304557396,10.0
13861,100,100,35,67,63,100,100,25,-80.17551406040184,-24.05265421812055,10.0
13862,97,100,100,47,70,55,100,23,-59.08564937994413,-17.72569481398324,10.0
13863,12,96,100,100,86,53,100,22,-43.83100643165551,-5.259720771798659,3.999999999999999
13864,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13865,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13866,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13867,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13868,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13869,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13870,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13871,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13872,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13873,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13874,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13875,5,89,100,100,93,63,100,22,-39.281370399371156,0.0,0.0
13876,5,89,100,100,93,63,100,22,-39.281370399371156,-129.0,20.0
13877,37,100,60,20,100,100,52,68,97.27183337648808,29.18155001294642,10.0
13878,100,100,33,25,100,55,74,35,71.66719747916494,21.500159243749483,10.0
13879,100,100,28,100,100,75,57,100,53.25590051876617,15.97677015562985,10.0
13880,100,42,27,100,100,80,24,100,39.85657909286016,11.956973727858047,10.0
13881,100,31,26,100,86,33,100,70,30.02890201757691,9.008670605273073,10.0
13882,100,24,23,100,100,33,100,100,22.782197780448314,6.834659334134494,10.0
13883,100,18,20,100,100,64,100,100,17.417853527187788,5.225356058156336,10.0
13884,100,12,15,100,100,100,64,100,13.435876842887296,-22.969236947133815,11.2
13885,76,100,24,23,100,62,100,99,40.62519386329416,12.187558158988248,10.0
13886,71,99,30,29,100,100,50,100,31.847456268586143,9.554236880575843,10.0
13887,69,88,35,33,100,100,100,59,25.359690787175623,7.607907236152687,10.0
13888,100,79,40,25,95,100,91,49,20.595075760034945,6.178522728010483,10.0
13889,100,72,44,29,95,64,82,42,17.1693444922023,5.150803347660689,10.0
13890,85,64,48,35,100,73,49,36,14.852863994452832,4.455859198335849,10.0
13891,70,57,52,42,100,100,39,31,13.597436475165978,4.079230942549793,10.0
13892,56,49,55,48,100,100,31,26,13.728478702958114,4.118543610887434,10.0
13893,44,41,57,54,100,100,24,100,139.4854340878726,41.84563022636178,10.0
13894,30,56,50,100,100,28,100,34,99.44140730617426,29.832422191852274,10.0
13895,34,41,62,100,47,100,34,21,71.3310570809432,21.39931712428296,10.0
13896,35,35,100,100,44,64,20,19,51.36681685914323,15.410045057742968,10.0
13897,22,29,100,88,100,33,16,22,37.08755941134228,11.126267823402685,10.0
13898,12,22,100,83,100,26,17,19,26.83048807210548,3.219658568652657,3.999999999999999
13899,9,20,100,83,100,24,17,14,23.851688838617463,9.0,0.4
13900,9,27,100,73,90,21,18,11,14.851688838617463,36.0,1.6
13901,19,100,83,100,25,18,13,8,-21.220868269004427,56.63373951929867,12.8
13902,100,68,100,34,31,14,13,37,-80.23363505883918,-6.070090517651753,10.8
13903,99,70,100,48,40,18,14,33,-76.13216874062181,-13.839650622186543,10.4
13904,100,100,58,76,49,24,13,22,-64.1337570438427,-1.2401271131528127,10.8
13905,100,99,58,93,59,24,13,100,-64.77503941769072,-1.4325118253072162,10.8
13906,100,100,59,100,69,24,12,100,-65.2621426533114,7.421357204006583,11.2
13907,100,89,58,100,80,20,100,79,-74.96552310854543,-96.0,20.0
13908,55,100,100,100,71,100,79,6,22.011606904402242,51.60348207132067,12.0
13909,67,100,100,79,100,27,9,100,-30.9938056621005,35.70185830136985,12.0
13910,100,49,80,100,100,22,100,100,-69.35296488080388,-20.805889464241165,10.0
13911,60,100,100,89,100,26,100,100,-50.404664172103935,-15.12139925163118,10.0
13912,30,100,51,91,100,31,52,100,-36.766658292694274,-11.029997487808282,10.0
13913,29,100,100,100,100,38,49,100,-26.89845380013344,-8.06953614004003,10.0
13914,90,20,100,57,100,44,50,100,-19.73220390167438,-5.919661170502314,10.0
13915,87,6,100,67,100,51,51,100,-14.513948087393032,-49.35418442621791,12.0
13916,100,73,46,11,82,100,47,44,36.96038679801484,-24.91188396059555,11.6
13917,100,100,82,49,100,100,57,33,64.95509466169267,19.4865283985078,10.0
13918,100,55,65,25,100,100,34,100,47.823141710974085,14.346942513292225,10.0
13919,100,50,60,32,100,63,26,100,35.388840847325355,10.616652254197605,10.0
13920,100,46,58,38,100,43,92,100,26.30892198339626,7.8926765950188775,10.0
13921,100,38,58,44,100,36,100,100,19.649450108504368,5.894835032551311,10.0
13922,100,28,57,50,100,42,100,100,14.748331926894934,4.42449957806848,10.0
13923,11,15,56,58,100,66,100,100,11.130642557151702,0.6678385534291019,1.9999999999999996
13924,9,14,56,59,100,69,100,100,10.545192899833182,-9.0,0.4
13925,100,9,54,68,100,54,100,100,19.545192899833182,-39.13644213005004,12.0
13926,100,100,4,62,74,100,80,100,63.562457384240076,19.068737215272023,10.0
13927,100,100,5,74,100,61,100,100,48.03161586141749,14.409484758425247,10.0
13928,100,100,5,10,100,88,100,100,36.633824546434084,-34.00985263606977,12.0
13929,100,100,100,34,100,100,100,95,77.01383692697482,23.104151078092446,10.0
13930,92,100,100,21,100,98,95,100,58.71372661588981,17.614117984766942,10.0
13931,80,100,100,26,100,100,93,100,45.32604723363846,13.597814170091539,10.0
13932,74,100,100,34,100,100,100,80,35.457083176127185,10.637124952838155,10.0
13933,71,100,100,44,100,100,100,64,28.16648256288795,8.449944768866384,10.0
13934,69,100,100,55,100,100,95,54,22.806509467483806,6.841952840245142,10.0
13935,67,100,100,100,100,100,70,46,18.936799758820143,5.681039927646043,10.0
13936,66,100,100,57,100,100,55,39,16.286364533427218,4.885909360028165,10.0
13937,64,100,100,63,100,100,43,34,14.7704229937994,4.43112689813982,10.0
13938,63,100,100,70,100,100,35,29,14.65390522693059,-91.0,20.0
13939,15,12,30,100,100,100,100,85,139.01238527895418,14.70371558368625,11.2
13940,1,2,25,100,100,100,100,13,136.7387457543228,-27.0,2.8
13941,5,1,5,100,100,95,100,100,163.73874575432285,-45.0,2.0
13942,100,5,1,5,100,100,95,100,-152.51423670072586,-135.75427101021776,14.0
13943,100,85,100,100,19,11,19,100,-24.28260726075439,-7.284782178226316,10.0
13944,100,80,100,100,34,17,24,100,-24.822251354583386,-7.446675406375015,10.0
13945,100,77,100,100,53,23,27,100,141.2392586076969,42.37177758230907,10.0
13946,68,100,100,79,33,36,100,100,102.79509814615596,30.838529443846788,10.0
13947,57,100,100,50,42,86,100,90,75.81030256403551,22.743090769210653,10.0
13948,100,100,90,50,63,100,100,48,56.444226488237916,16.933267946471375,10.0
13949,100,100,72,56,98,100,54,41,42.356891031807095,12.707067309542127,10.0
13950,100,100,66,64,100,100,41,100,32.021346381692865,9.60640391450786,10.0
13951,100,100,64,73,100,100,36,100,24.39474443444294,7.318423330332882,10.0
13952,100,100,64,82,100,60,100,100,18.744712453576767,5.62341373607303,10.0
13953,96,97,64,91,100,52,100,100,14.548470377506874,4.364541113252062,10.0
13954,87,89,63,98,100,48,100,100,11.429712653641559,3.4289137960924676,10.0
13955,77,83,62,100,100,52,100,100,9.117248177927081,2.735174453378124,10.0
13956,67,77,61,100,100,100,100,85,7.4176072340615065,2.2252821702184518,10.0
13957,58,73,60,100,100,100,100,71,6.198127192609263,1.8594381577827788,10.0
13958,48,68,58,100,100,100,100,57,5.380922657123733,1.61427679713712,10.0
13959,39,64,56,100,100,100,100,45,4.957107410604294,1.4871322231812882,10.0
13960,29,60,54,100,100,100,100,33,5.0722232599849235,1.521666977995477,10.0
13961,19,50,51,100,100,100,83,22,-174.0278069203232,-52.20834207609696,10.0
13962,14,10,25,55,100,100,100,100,-122.51011574318107,-74.40242777836346,10.0
13963,100,43,15,16,60,71,100,100,-48.71848854470045,-14.615546563410135,10.0
13964,100,100,25,19,41,73,100,100,-34.56849748230957,-10.370549244692869,10.0
13965,100,92,40,26,41,79,100,100,-24.542847274088956,-7.362854182226687,10.0
13966,100,87,60,34,46,86,100,100,-17.432067259519556,-5.229620177855867,10.0
13967,100,82,85,43,52,93,100,100,-12.38549203818593,-3.715647611455779,10.0
13968,100,79,88,53,60,99,100,100,-8.802366510204081,-2.6407099530612244,10.0
13969,100,100,81,63,68,100,100,100,-6.257479859823491,-103.0,20.0
13970,83,100,95,100,93,77,67,96,98.50866257185606,29.552598771556816,10.0
13971,100,100,51,98,100,71,100,73,69.79043783425482,20.937131350276445,10.0
13972,100,100,100,100,90,86,78,74,49.53343932298503,14.860031796895509,10.0
13973,100,59,100,100,92,100,68,83,35.19395712509265,10.558187137527796,10.0
13974,100,45,100,100,100,99,67,98,25.022799245147837,7.506839773544351,10.0
13975,100,38,100,100,100,89,69,100,17.79978262390108,5.339934787170324,10.0
13976,100,32,100,100,100,85,72,100,12.666631782985291,3.7999895348955874,10.0
13977,100,27,24,100,100,85,77,100,9.016850160356057,2.705055048106817,10.0
13978,100,23,21,100,100,86,82,100,6.420774979724797,1.9262324939174391,10.0
13979,100,18,18,100,100,89,87,100,4.57358624358983,1.372075873076949,10.0
13980,100,14,14,100,100,92,92,100,3.2588503796388295,-8.022344886108352,10.4
13981,92,36,10,28,100,100,90,100,11.485638265981095,3.4456914797943283,10.0
13982,84,31,7,25,100,100,94,100,8.188803111757409,2.4566409335272223,10.0
13983,75,26,21,20,100,100,100,100,5.840463823087134,1.7521391469261403,10.0
13984,66,22,22,13,100,100,100,67,4.167118853099851,-16.749864344070044,10.8
13985,51,27,18,29,100,100,98,100,21.318788429325195,6.395636528797558,10.0
13986,42,21,17,100,100,100,100,51,15.218585965905106,4.565575789771532,10.0
13987,33,17,14,38,100,100,100,37,10.869339647837307,3.260801894351192,10.0
13988,24,12,11,36,100,100,100,25,7.76668174249528,-24.66999547725142,11.2
13989,11,17,11,17,60,100,100,22,33.155249187321715,1.9893149512393022,1.9999999999999996
13990,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13991,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13992,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13993,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13994,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13995,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13996,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13997,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13998,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
13999,10,17,11,18,61,100,100,20,31.229076509211666,0.0,0.0
14000,10,17,11,18,61,100,100,20,31.229076509211666,-106.0,20.0
14001,91,96,18,19,32,35,58,100,138.83547980816752,41.65064394245025,10.0
14002,84,15,15,43,43,66,100,84,98.35500907720075,29.506502723160224,10.0
14003,100,5,14,46,80,100,92,71,69.95649751512173,-24.013050745463485,12.0
14004,69,100,3,20,65,100,100,63,95.38893879916952,28.616681639750855,10.0
14005,100,21,5,58,89,100,73,61,66.88129134205991,20.06438740261797,10.0
14006,100,2,25,68,100,100,61,71,46.81690393944194,-30.954928818167417,12.0
14007,89,100,2,57,85,100,87,59,77.77183275760939,23.331549827282817,10.0
14008,100,6,13,63,100,100,64,66,54.44028293032653,-28.66791512090204,12.0
14009,69,100,14,6,89,100,83,50,84.52566633386618,-19.642300099840146,12.0
14010,42,100,100,20,83,100,100,44,105.54352483761437,31.66305745128431,10.0
14011,60,100,100,23,100,100,44,33,75.02252924026891,22.506758772080673,10.0
14012,100,100,100,31,100,70,32,36,53.47101874421617,16.04130562326485,10.0
14013,100,100,100,100,100,46,30,48,38.1737115761008,11.45211347283024,10.0
14014,100,100,44,100,100,40,34,68,27.28269989573647,8.184809968720941,10.0
14015,100,100,50,100,100,41,39,100,19.514729384337386,5.854418815301216,10.0
14016,100,100,57,100,100,43,46,100,13.967829747841733,4.19034892435252,10.0
14017,100,100,66,100,99,47,54,100,10.00367623371568,3.001102870114704,10.0
14018,100,100,75,63,100,52,63,100,7.168791509855566,2.1506374529566696,10.0
14019,100,100,100,46,100,58,72,100,5.14030832256708,1.542092496770124,10.0
14020,61,100,100,54,100,64,82,99,3.688044731216337,1.1064134193649011,10.0
14021,49,100,100,62,100,70,91,91,2.6477519497792628,0.7943255849337788,10.0
14022,38,100,100,69,100,76,100,83,1.9021517308494253,0.5706455192548275,10.0
14023,27,100,100,77,100,82,100,75,1.3674586598096994,0.4102375979429098,10.0
14024,17,8,100,85,100,89,100,100,0.9837856756356587,-44.7048642973093,12.0
14025,100,100,9,14,96,100,88,100,47.08628847958386,5.125886543875156,10.4
14026,100,100,8,16,100,100,88,67,43.071935189164265,12.921580556749278,10.0
14027,57,100,14,20,100,100,93,43,31.006718129207684,9.302015438762306,10.0
14028,51,100,100,22,100,100,100,39,22.353121074334922,6.705936322300476,10.0
14029,44,100,100,16,100,100,45,77,16.13441347405569,4.840324042216707,10.0
14030,100,100,100,23,100,100,25,100,11.659155877229978,3.497746763168993,10.0
14031,100,100,98,30,100,100,35,21,8.434836734537612,-97.0,20.0
14032,11,63,14,100,100,42,100,96,109.07781876718445,6.544669126031066,1.9999999999999996
14033,12,100,15,100,100,100,100,93,102.71735443060368,12.326082531672437,3.999999999999999
14034,14,100,17,100,100,100,100,6,90.95730539906629,66.8297532957759,10.0
14035,14,17,100,55,100,11,12,52,24.922661297425634,32.981438711382154,9.2
14036,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14037,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14038,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14039,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14040,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14041,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14042,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14043,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14044,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14045,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
14046,4,100,100,100,100,13,34,22,-8.141413670711131,0.0,0.0
